264	264_LIST	94 acres - Carroll County, Illinois	17	15	554600.000000	94.000000	41.93619756	-90.02152205	29	50651.617188	43	20835.013672	11232750	761.669821	1799112	2792.381060	8600264	24009.414069	15603669	404.785893	15985	12966.598517	59262	6930.862366
368	368_LIST	51 acres - Clay County, Illinois	17	25	674000.000000	51.000000	38.66698000	-88.55652000	45	157558.281250	21	88868.593750	2241861	212.976032	11686420	15984.240583	4036858	27339.585951	2241861	212.976032	26516	1954.238333	2468	1883.873632
27	List_21_27	14.22 acres - Outagamie County, Wisconsin	55	87	44900.000000	14.220000	44.49445653	-88.64242813	102	139910.984375	196	57066.750000	5764823	522.182284	7682079	538.330857	12201561	26255.443123	5764823	522.182284	29777	8970.397161	85047	12931.427095
135	135_LIST	1440 acres - Brown County, Illinois	17	9	5634000.000000	1440.000000	40.07811946	-90.91086209	58	130924.875000	45	84772.984375	13357471	361.624920	15576903	10105.818828	5939024	34677.263480	13357471	361.624920	32948	47365.655269	60011	9547.044094
265	265_LIST	40 acres - Carroll County, Illinois	17	15	248000.000000	40.000000	41.95002730	-90.04056036	29	49808.800781	43	20706.480469	1565453	2708.996197	1799112	4340.297604	8600264	25929.569503	14419545	303.047171	15917	13925.515910	59262	5182.918703
369	369_LIST	10 acres - Clay County, Illinois	17	25	35000.000000	10.000000	38.72556000	-88.54139000	45	160647.625000	21	85059.156250	16653590	208.012332	11686420	22545.979063	4036858	24006.630228	5648808	117.815554	26518	820.902336	1834	7621.737566
28	List_21_28	48 acres - Todd County, Minnesota	27	153	92000.000000	48.000000	46.14109694	-95.03121257	52	155704.750000	111	87076.515625	13767789	1866.972213	15575781	20463.487221	8327526	35406.717549	5286853	471.681107	17095	16112.742129	18670	21565.973294
136	136_LIST	49 acres - Brown County, Illinois	17	9	220000.000000	49.000000	39.96112728	-90.71862280	58	133067.015625	45	101545.718750	2965695	419.109033	12631004	2136.790618	1724310	30895.490682	2272026	222.814259	32813	43968.126988	130383	20035.309337
266	266_LIST	109.41 acres - Cass County, Illinois	17	17	1241803.500000	109.410000	39.92894103	-90.17107621	62	145541.390625	19	81541.531250	11547121	4097.395618	4367609	544.991964	9933647	21347.553660	4367609	544.991964	32812	39020.795093	58805	17664.408914
370	370_LIST	40 acres - Clay County, Illinois	17	25	250000.000000	40.000000	38.61913000	-88.39873000	45	143562.343750	21	79483.890625	16343948	205.510862	7254923	14909.104306	616980	38975.519745	15594553	205.510862	13430	15513.682650	848	7363.299614
